area_code,area,com_code,item,subcom_code,subitem,source_code,source,unit,cf,cf_type,description,literature
36,Cayman Islands,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
43,Cocos (Keeling) Islands,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
71,French Southern and Antarctic Territories,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
85,Greenland,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
86,Grenada,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
88,Guam,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
94,Holy See,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
127,Marshall Islands,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
142,Montserrat,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
148,Nauru,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
163,Northern Mariana Islands,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
164,Pacific Islands Trust Territory,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
172,Pitcairn Islands,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
180,Palau,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
187,"Saint Helena, Ascension and Tristan da Cunha",c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
188,Saint Kitts and Nevis,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
192,San Marino,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
205,Western Sahara,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
218,Tokelau,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
227,Tuvalu,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
228,USSR,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
242,Wake Island,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
243,Wallis and Futuna Islands,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
248,Yugoslav SFR,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
258,Anguilla,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
279,Curaçao,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
281,Saint-Martin (French Part),c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
299,Palestine,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
252,Unspecified Area,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
254,Others (adjustment),c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
999,RoW,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
,ASI,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,1.86,cf_use,"","FAO, ITTO and United Nations (2020)"
,EUR,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,1.82,cf_use,"","FAO, ITTO and United Nations (2020)"
,AFR,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,2.08,cf_use,"","FAO, ITTO and United Nations (2020)"
,LAM,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,2.12,cf_use,"","FAO, ITTO and United Nations (2020)"
,OCE,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,,cf_use,"",
,NAM,c04,"Sawnwood, coniferous","","",c01,"Industrial roundwood, coniferous",m3rw/m3p,2.13,cf_use,"","FAO, ITTO and United Nations (2020)"
1,Armenia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
2,Afghanistan,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
3,Albania,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
4,Algeria,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
6,Andorra,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
7,Angola,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
9,Argentina,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
10,Australia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
11,Austria,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
12,Bahamas,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
13,Bahrain,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
14,Barbados,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
15,Belgium-Luxembourg,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
16,Bangladesh,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
18,Bhutan,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
19,Bolivia (Plurinational State of),c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
20,Botswana,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
21,Brazil,c04,"Sawnwood, coniferous","","","","",kg/m3,420,cf_shipping_weight,average sawnwood shipping weight,"FAO, ITTO and United Nations (2020)"
22,Aruba,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
23,Belize,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
25,Solomon Islands,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
26,Brunei Darussalam,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
27,Bulgaria,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
28,Myanmar,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
29,Burundi,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
32,Cameroon,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
33,Canada,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
35,Cabo Verde,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
37,Central African Republic,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
38,Sri Lanka,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
39,Chad,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
40,Chile,c04,"Sawnwood, coniferous","","","","",kg/m3,508,cf_shipping_weight,average sawnwood shipping weight,"FAO, ITTO and United Nations (2020)"
41,"China, mainland",c04,"Sawnwood, coniferous","","","","",kg/m3,592,cf_shipping_weight,average sawnwood shipping weight,"FAO, ITTO and United Nations (2020)"
42,Christmas Island,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
44,Colombia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
45,Comoros,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
46,Congo,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
47,Cook Islands,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
48,Costa Rica,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
49,Cuba,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
50,Cyprus,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
51,Czechoslovakia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
52,Azerbaijan,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
53,Benin,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
54,Denmark,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
55,Dominica,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
56,Dominican Republic,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
57,Belarus,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
58,Ecuador,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
59,Egypt,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
60,El Salvador,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
61,Equatorial Guinea,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
63,Estonia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
64,Faroe Islands,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
65,Falkland Islands (Malvinas),c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
66,Fiji,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
67,Finland,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
68,France,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
69,French Guyana,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
70,French Polynesia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
72,Djibouti,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
73,Georgia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
74,Gabon,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
75,Gambia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
79,Germany,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
80,Bosnia and Herzegovina,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
81,Ghana,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
82,Gibraltar,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
83,Kiribati,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
84,Greece,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
87,Guadeloupe,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
89,Guatemala,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
90,Guinea,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
91,Guyana,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
93,Haiti,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
95,Honduras,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
96,"China, Hong Kong SAR",c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
97,Hungary,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
98,Croatia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
99,Iceland,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
100,India,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
101,Indonesia,c04,"Sawnwood, coniferous","","","","",kg/m3,520,cf_shipping_weight,average sawnwood shipping weight,"FAO, ITTO and United Nations (2020)"
102,Iran (Islamic Republic of),c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
103,Iraq,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
104,Ireland,c04,"Sawnwood, coniferous","","","","",kg/m3,415,cf_shipping_weight,average sawnwood shipping weight,"FAO, ITTO and United Nations (2020)"
105,Israel,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
106,Italy,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
107,Cote d'Ivoire,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
108,Kazakhstan,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
109,Jamaica,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
110,Japan,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
112,Jordan,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
113,Kyrgyzstan,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
114,Kenya,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
115,Cambodia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
116,Democratic People's Republic of Korea,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
117,Republic of Korea,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
118,Kuwait,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
119,Latvia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
120,Lao People's Democratic Republic,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
121,Lebanon,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
122,Lesotho,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
123,Liberia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
124,Libya,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
125,Liechtenstein,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
126,Lithuania,c04,"Sawnwood, coniferous","","","","",kg/m3,477,cf_shipping_weight,average sawnwood shipping weight,"FAO, ITTO and United Nations (2020)"
128,"China, Macao SAR",c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
129,Madagascar,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
130,Malawi,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
131,Malaysia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
132,Maldives,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
133,Mali,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
134,Malta,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
135,Martinique,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
136,Mauritania,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
137,Mauritius,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
138,Mexico,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
141,Mongolia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
143,Morocco,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
144,Mozambique,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
145,Micronesia (Federated States of),c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
146,Republic of Moldova,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
147,Namibia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
149,Nepal,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
150,Netherlands,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
151,Netherlands Antilles,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
153,New Caledonia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
154,North Macedonia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
155,Vanuatu,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
156,New Zealand,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
157,Nicaragua,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
158,Niger,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
159,Nigeria,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
160,Niue,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
161,Norfolk Island,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
162,Norway,c04,"Sawnwood, coniferous","","","","",kg/m3,440,cf_shipping_weight,average sawnwood shipping weight,"FAO, ITTO and United Nations (2020)"
165,Pakistan,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
166,Panama,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
167,Czechia,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
168,Papua New Guinea,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
169,Paraguay,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
170,Peru,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
171,Philippines,c04,"Sawnwood, coniferous","","","","",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
