code;name;proc_code;process;com_code;item_name;conversion_factor
93;Haiti;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
95;Honduras;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
96;China, Hong Kong SAR;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
97;Hungary;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
98;Croatia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
99;Iceland;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
100;India;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
101;Indonesia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;52
102;Iran (Islamic Republic of);p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
103;Iraq;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
104;Ireland;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;53
105;Israel;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
106;Italy;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
107;Cote d'Ivoire;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
108;Kazakhstan;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
109;Jamaica;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
110;Japan;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
112;Jordan;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
113;Kyrgyzstan;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
114;Kenya;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
115;Cambodia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
116;Democratic People's Republic of Korea;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
117;Republic of Korea;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
118;Kuwait;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
119;Latvia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
120;Lao People's Democratic Republic;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
121;Lebanon;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
122;Lesotho;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
123;Liberia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
124;Libya;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
125;Liechtenstein;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
126;Lithuania;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;48
128;China, Macao SAR;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
129;Madagascar;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
130;Malawi;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
131;Malaysia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;63
132;Maldives;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
133;Mali;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
134;Malta;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
135;Martinique;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
136;Mauritania;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
137;Mauritius;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
138;Mexico;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
141;Mongolia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
143;Morocco;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
144;Mozambique;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
145;Micronesia (Federated States of);p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
146;Republic of Moldova;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
147;Namibia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
149;Nepal;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
150;Netherlands;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;51
151;Netherlands Antilles;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
153;New Caledonia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
154;North Macedonia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
155;Vanuatu;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
156;New Zealand;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
157;Nicaragua;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
158;Niger;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
159;Nigeria;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;55
160;Niue;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
161;Norfolk Island;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
162;Norway;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;50
165;Pakistan;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
166;Panama;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
167;Czechia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;46
168;Papua New Guinea;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
169;Paraguay;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
170;Peru;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
171;Philippines;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
173;Poland;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;63
174;Portugal;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;57
175;Guinea-Bissau;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
176;Timor-Leste;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
178;Eritrea;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
179;Qatar;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
181;Zimbabwe;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
182;Reunion;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
183;Romania;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
184;Rwanda;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
185;Russian Federation;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
186;Serbia and Montenegro;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
189;Saint Lucia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
190;Saint Pierre and Miquelon;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
191;Saint Vincent and the Grenadines;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
193;Sao Tome and Principe;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
194;Saudi Arabia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
195;Senegal;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
196;Seychelles;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
197;Sierra Leone;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
198;Slovenia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
199;Slovakia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;66
200;Singapore;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
201;Somalia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
202;South Africa;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
203;Spain;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;53
207;Suriname;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
208;Tajikistan;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
209;Eswatini;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
210;Sweden;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;53
211;Switzerland;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
212;Syrian Arab Republic;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
213;Turkmenistan;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
214;China, Taiwan Province of;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
215;United Republic of Tanzania;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
216;Thailand;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
217;Togo;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
219;Tonga;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
220;Trinidad and Tobago;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
221;Oman;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
222;Tunisia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
223;Turkey;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
224;Turks and Caicos Islands;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
225;United Arab Emirates;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
226;Uganda;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
229;United Kingdom;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;40
230;Ukraine;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;61
231;United States of America;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;54
233;Burkina Faso;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
234;Uruguay;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
235;Uzbekistan;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
236;Venezuela (Bolivarian Republic of);p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
237;Viet Nam;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
238;Ethiopia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
239;British Virgin Islands;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
244;Samoa;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
249;Yemen;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
250;Democratic Republic of the Congo;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
251;Zambia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
255;Belgium;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
256;Luxembourg;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
270;Mayotte;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
272;Serbia;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
273;Montenegro;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
276;Sudan;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
277;South Sudan;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
5;American Samoa;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
8;Antigua and Barbuda;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
17;Bermuda;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
24;British Indian Ocean Territory;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
36;Cayman Islands;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
43;Cocos (Keeling) Islands;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
71;French Southern and Antarctic Territories;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
85;Greenland;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
86;Grenada;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
88;Guam;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
94;Holy See;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
127;Marshall Islands;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
142;Montserrat;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
148;Nauru;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
163;Northern Mariana Islands;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
164;Pacific Islands Trust Territory;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
172;Pitcairn Islands;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
180;Palau;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
187;Saint Helena, Ascension and Tristan da Cunha;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
188;Saint Kitts and Nevis;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
192;San Marino;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
205;Western Sahara;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
218;Tokelau;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
227;Tuvalu;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
228;USSR;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
242;Wake Island;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
243;Wallis and Futuna Islands;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
248;Yugoslav SFR;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
258;Anguilla;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
279;Curaçao;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
281;Saint-Martin (French Part);p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
299;Palestine;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
252;Unspecified Area;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
254;Others (adjustment);p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
;ASI;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;58
;EUR;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;52
;AFR;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;55
;LAM;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;46
;OCE;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;
;NAM;p05;Sawnmill industry, non-coniferous all;c05;Sawnwood, non-coniferous all;53
1;Armenia;p06;Veneer production;c06;Veneer sheets;
2;Afghanistan;p06;Veneer production;c06;Veneer sheets;
3;Albania;p06;Veneer production;c06;Veneer sheets;
4;Algeria;p06;Veneer production;c06;Veneer sheets;
6;Andorra;p06;Veneer production;c06;Veneer sheets;
7;Angola;p06;Veneer production;c06;Veneer sheets;
9;Argentina;p06;Veneer production;c06;Veneer sheets;
10;Australia;p06;Veneer production;c06;Veneer sheets;
11;Austria;p06;Veneer production;c06;Veneer sheets;
12;Bahamas;p06;Veneer production;c06;Veneer sheets;
13;Bahrain;p06;Veneer production;c06;Veneer sheets;
14;Barbados;p06;Veneer production;c06;Veneer sheets;
15;Belgium-Luxembourg;p06;Veneer production;c06;Veneer sheets;
16;Bangladesh;p06;Veneer production;c06;Veneer sheets;
18;Bhutan;p06;Veneer production;c06;Veneer sheets;
19;Bolivia (Plurinational State of);p06;Veneer production;c06;Veneer sheets;
20;Botswana;p06;Veneer production;c06;Veneer sheets;
21;Brazil;p06;Veneer production;c06;Veneer sheets;
22;Aruba;p06;Veneer production;c06;Veneer sheets;
23;Belize;p06;Veneer production;c06;Veneer sheets;
25;Solomon Islands;p06;Veneer production;c06;Veneer sheets;
26;Brunei Darussalam;p06;Veneer production;c06;Veneer sheets;
27;Bulgaria;p06;Veneer production;c06;Veneer sheets;
28;Myanmar;p06;Veneer production;c06;Veneer sheets;
29;Burundi;p06;Veneer production;c06;Veneer sheets;
32;Cameroon;p06;Veneer production;c06;Veneer sheets;
33;Canada;p06;Veneer production;c06;Veneer sheets;52
35;Cabo Verde;p06;Veneer production;c06;Veneer sheets;
37;Central African Republic;p06;Veneer production;c06;Veneer sheets;
38;Sri Lanka;p06;Veneer production;c06;Veneer sheets;
39;Chad;p06;Veneer production;c06;Veneer sheets;
40;Chile;p06;Veneer production;c06;Veneer sheets;
41;China, mainland;p06;Veneer production;c06;Veneer sheets;63,75
42;Christmas Island;p06;Veneer production;c06;Veneer sheets;
44;Colombia;p06;Veneer production;c06;Veneer sheets;
45;Comoros;p06;Veneer production;c06;Veneer sheets;
46;Congo;p06;Veneer production;c06;Veneer sheets;
47;Cook Islands;p06;Veneer production;c06;Veneer sheets;
48;Costa Rica;p06;Veneer production;c06;Veneer sheets;
49;Cuba;p06;Veneer production;c06;Veneer sheets;
50;Cyprus;p06;Veneer production;c06;Veneer sheets;
51;Czechoslovakia;p06;Veneer production;c06;Veneer sheets;
52;Azerbaijan;p06;Veneer production;c06;Veneer sheets;
53;Benin;p06;Veneer production;c06;Veneer sheets;
54;Denmark;p06;Veneer production;c06;Veneer sheets;
55;Dominica;p06;Veneer production;c06;Veneer sheets;
56;Dominican Republic;p06;Veneer production;c06;Veneer sheets;
57;Belarus;p06;Veneer production;c06;Veneer sheets;
58;Ecuador;p06;Veneer production;c06;Veneer sheets;
59;Egypt;p06;Veneer production;c06;Veneer sheets;
60;El Salvador;p06;Veneer production;c06;Veneer sheets;
