area_code,area,com_code,item,source_code,source,unit,cf,cf_type,description,literature
228,USSR,c01,"Industrial roundwood, coniferous",,,tC/m3,0.2079065,cf_wdensity,carbon conversion factor per air dry volumen,
229,United Kingdom,c01,"Industrial roundwood, coniferous",,,tC/m3,0.210117119444445,cf_wdensity,carbon conversion factor per air dry volumen,
230,Ukraine,c01,"Industrial roundwood, coniferous",,,tC/m3,0.215,cf_wdensity,carbon conversion factor per air dry volumen,
231,United States of America,c01,"Industrial roundwood, coniferous",,,tC/m3,0.22473295,cf_wdensity,carbon conversion factor per air dry volumen,
233,Burkina Faso,c01,"Industrial roundwood, coniferous",,,tC/m3,0.21804,cf_wdensity,carbon conversion factor per air dry volumen,
234,Uruguay,c01,"Industrial roundwood, coniferous",,,tC/m3,0.2025,cf_wdensity,carbon conversion factor per air dry volumen,
235,Uzbekistan,c01,"Industrial roundwood, coniferous",,,tC/m3,0.2079065,cf_wdensity,carbon conversion factor per air dry volumen,
236,Venezuela (Bolivarian Republic of),c01,"Industrial roundwood, coniferous",,,tC/m3,0.2063225,cf_wdensity,carbon conversion factor per air dry volumen,
237,Viet Nam,c01,"Industrial roundwood, coniferous",,,tC/m3,0.2079065,cf_wdensity,carbon conversion factor per air dry volumen,
238,Ethiopia,c01,"Industrial roundwood, coniferous",,,tC/m3,0.21804,cf_wdensity,carbon conversion factor per air dry volumen,
239,British Virgin Islands,c01,"Industrial roundwood, coniferous",,,tC/m3,0.2063225,cf_wdensity,carbon conversion factor per air dry volumen,
242,Wake Island,c01,"Industrial roundwood, coniferous",,,tC/m3,0.2165,cf_wdensity,carbon conversion factor per air dry volumen,
243,Wallis and Futuna Islands,c01,"Industrial roundwood, coniferous",,,tC/m3,0.2165,cf_wdensity,carbon conversion factor per air dry volumen,
244,Samoa,c01,"Industrial roundwood, coniferous",,,tC/m3,0.2165,cf_wdensity,carbon conversion factor per air dry volumen,
248,Yugoslav SFR,c01,"Industrial roundwood, coniferous",,,tC/m3,0.210117119444445,cf_wdensity,carbon conversion factor per air dry volumen,
249,Yemen,c01,"Industrial roundwood, coniferous",,,tC/m3,0.2079065,cf_wdensity,carbon conversion factor per air dry volumen,
250,Democratic Republic of the Congo,c01,"Industrial roundwood, coniferous",,,tC/m3,0.21804,cf_wdensity,carbon conversion factor per air dry volumen,
251,Zambia,c01,"Industrial roundwood, coniferous",,,tC/m3,0.21804,cf_wdensity,carbon conversion factor per air dry volumen,
252,Unspecified Area,c01,"Industrial roundwood, coniferous",,,tC/m3,0.213936511574074,cf_wdensity,carbon conversion factor per air dry volumen,
254,Others (adjustment),c01,"Industrial roundwood, coniferous",,,tC/m3,0.213936511574074,cf_wdensity,carbon conversion factor per air dry volumen,
255,Belgium,c01,"Industrial roundwood, coniferous",,,tC/m3,0.210117119444445,cf_wdensity,carbon conversion factor per air dry volumen,
256,Luxembourg,c01,"Industrial roundwood, coniferous",,,tC/m3,0.210117119444445,cf_wdensity,carbon conversion factor per air dry volumen,
258,Anguilla,c01,"Industrial roundwood, coniferous",,,tC/m3,0.2063225,cf_wdensity,carbon conversion factor per air dry volumen,
270,Mayotte,c01,"Industrial roundwood, coniferous",,,tC/m3,0.21804,cf_wdensity,carbon conversion factor per air dry volumen,
272,Serbia,c01,"Industrial roundwood, coniferous",,,tC/m3,0.210117119444445,cf_wdensity,carbon conversion factor per air dry volumen,
273,Montenegro,c01,"Industrial roundwood, coniferous",,,tC/m3,0.210117119444445,cf_wdensity,carbon conversion factor per air dry volumen,
276,Sudan,c01,"Industrial roundwood, coniferous",,,tC/m3,0.21804,cf_wdensity,carbon conversion factor per air dry volumen,
277,South Sudan,c01,"Industrial roundwood, coniferous",,,tC/m3,0.21804,cf_wdensity,carbon conversion factor per air dry volumen,
279,Curaçao,c01,"Industrial roundwood, coniferous",,,tC/m3,0.2063225,cf_wdensity,carbon conversion factor per air dry volumen,
281,Saint-Martin (French Part),c01,"Industrial roundwood, coniferous",,,tC/m3,0.2063225,cf_wdensity,carbon conversion factor per air dry volumen,
299,Palestine,c01,"Industrial roundwood, coniferous",,,tC/m3,0.2079065,cf_wdensity,carbon conversion factor per air dry volumen,
999,RoW,c01,"Industrial roundwood, coniferous",,,tC/m3,0.213936511574074,cf_wdensity,carbon conversion factor per air dry volumen,
1,Armenia,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.298093333333334,cf_wdensity,carbon conversion factor per air dry volumen,
2,Afghanistan,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.298093333333334,cf_wdensity,carbon conversion factor per air dry volumen,
3,Albania,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
4,Algeria,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
5,American Samoa,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.28996198627451,cf_wdensity,carbon conversion factor per air dry volumen,
6,Andorra,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
7,Angola,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
8,Antigua and Barbuda,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
9,Argentina,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
10,Australia,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.28996198627451,cf_wdensity,carbon conversion factor per air dry volumen,
11,Austria,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
12,Bahamas,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
13,Bahrain,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.298093333333334,cf_wdensity,carbon conversion factor per air dry volumen,
14,Barbados,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
15,Belgium-Luxembourg,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
16,Bangladesh,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.298093333333334,cf_wdensity,carbon conversion factor per air dry volumen,
17,Bermuda,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
18,Bhutan,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.298093333333334,cf_wdensity,carbon conversion factor per air dry volumen,
19,Bolivia (Plurinational State of),c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
20,Botswana,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
21,Brazil,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.23552,cf_wdensity,carbon conversion factor per air dry volumen,
22,Aruba,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
23,Belize,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
24,British Indian Ocean Territory,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.298093333333334,cf_wdensity,carbon conversion factor per air dry volumen,
25,Solomon Islands,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.28996198627451,cf_wdensity,carbon conversion factor per air dry volumen,
26,Brunei Darussalam,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.298093333333334,cf_wdensity,carbon conversion factor per air dry volumen,
27,Bulgaria,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
28,Myanmar,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.298093333333334,cf_wdensity,carbon conversion factor per air dry volumen,
29,Burundi,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
32,Cameroon,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
33,Canada,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.248716,cf_wdensity,carbon conversion factor per air dry volumen,
35,Cabo Verde,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
36,Cayman Islands,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
37,Central African Republic,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
38,Sri Lanka,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.298093333333334,cf_wdensity,carbon conversion factor per air dry volumen,
39,Chad,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
40,Chile,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.3125,cf_wdensity,carbon conversion factor per air dry volumen,
41,"China, mainland",c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.28848,cf_wdensity,carbon conversion factor per air dry volumen,
42,Christmas Island,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.28996198627451,cf_wdensity,carbon conversion factor per air dry volumen,
43,Cocos (Keeling) Islands,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.28996198627451,cf_wdensity,carbon conversion factor per air dry volumen,
44,Colombia,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
45,Comoros,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
46,Congo,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
47,Cook Islands,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.28996198627451,cf_wdensity,carbon conversion factor per air dry volumen,
48,Costa Rica,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
49,Cuba,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
50,Cyprus,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
51,Czechoslovakia,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
52,Azerbaijan,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.298093333333334,cf_wdensity,carbon conversion factor per air dry volumen,
53,Benin,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
54,Denmark,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.28,cf_wdensity,carbon conversion factor per air dry volumen,
55,Dominica,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
56,Dominican Republic,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
57,Belarus,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
58,Ecuador,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
59,Egypt,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
60,El Salvador,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
61,Equatorial Guinea,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
63,Estonia,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
64,Faroe Islands,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
65,Falkland Islands (Malvinas),c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
66,Fiji,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.28996198627451,cf_wdensity,carbon conversion factor per air dry volumen,
67,Finland,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.2461,cf_wdensity,carbon conversion factor per air dry volumen,
68,France,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.27788,cf_wdensity,carbon conversion factor per air dry volumen,
69,French Guyana,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
70,French Polynesia,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.28996198627451,cf_wdensity,carbon conversion factor per air dry volumen,
71,French Southern and Antarctic Territories,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.28996198627451,cf_wdensity,carbon conversion factor per air dry volumen,
72,Djibouti,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
73,Georgia,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.298093333333334,cf_wdensity,carbon conversion factor per air dry volumen,
74,Gabon,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
75,Gambia,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
79,Germany,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.2815,cf_wdensity,carbon conversion factor per air dry volumen,
80,Bosnia and Herzegovina,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
81,Ghana,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
82,Gibraltar,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
83,Kiribati,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.28996198627451,cf_wdensity,carbon conversion factor per air dry volumen,
84,Greece,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
85,Greenland,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
86,Grenada,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
87,Guadeloupe,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
88,Guam,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.28996198627451,cf_wdensity,carbon conversion factor per air dry volumen,
89,Guatemala,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
90,Guinea,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.30625,cf_wdensity,carbon conversion factor per air dry volumen,
91,Guyana,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.4215,cf_wdensity,carbon conversion factor per air dry volumen,
93,Haiti,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
94,Holy See,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
95,Honduras,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.320558333333334,cf_wdensity,carbon conversion factor per air dry volumen,
96,"China, Hong Kong SAR",c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.298093333333334,cf_wdensity,carbon conversion factor per air dry volumen,
97,Hungary,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
98,Croatia,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.2771545,cf_wdensity,carbon conversion factor per air dry volumen,
99,Iceland,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.276192264705883,cf_wdensity,carbon conversion factor per air dry volumen,
100,India,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.298093333333334,cf_wdensity,carbon conversion factor per air dry volumen,
101,Indonesia,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.2658,cf_wdensity,carbon conversion factor per air dry volumen,
102,Iran (Islamic Republic of),c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.298093333333334,cf_wdensity,carbon conversion factor per air dry volumen,
103,Iraq,c02,"Industrial roundwood, non-coniferous",,,tC/m3,0.298093333333334,cf_wdensity,carbon conversion factor per air dry volumen,
